wsg,species,habitat_type,unit,link_value,bcfishpass_value,diff_pct
THOM,PK,rearing_wetland_centerline,km,0,0,NA
THOM,SK,spawning,km,25.88,21.75,18.99
THOM,SK,rearing,km,158.71,158.71,0
THOM,SK,lake_rearing,ha,4975.11,4975.11,0
THOM,SK,wetland_rearing,ha,0,0,NA
THOM,SK,rearing_stream,km,0,0,NA
THOM,SK,rearing_lake_centerline,km,0,0,NA
THOM,SK,rearing_wetland_centerline,km,0,0,NA
THOM,ST,spawning,km,229.51,229.09,0.18
THOM,ST,rearing,km,316.87,302.83,4.64
THOM,ST,lake_rearing,ha,0,0,NA
THOM,ST,wetland_rearing,ha,0,88.1,-100
THOM,ST,rearing_stream,km,156.72,156.71,0.01
THOM,ST,rearing_lake_centerline,km,0,0,NA
THOM,ST,rearing_wetland_centerline,km,0,0,NA
TOAD,BT,spawning,km,1682.52,NA,NA
TOAD,BT,rearing,km,2365.01,NA,NA
TOAD,BT,lake_rearing,ha,0,0,NA
TOAD,BT,wetland_rearing,ha,0,0,NA
TOAD,BT,rearing_stream,km,1411.61,NA,NA
TOAD,BT,rearing_lake_centerline,km,0,NA,NA
TOAD,BT,rearing_wetland_centerline,km,0,NA,NA
TOBA,CH,spawning,km,324.65,324.75,-0.03
TOBA,CH,rearing,km,360.98,360.03,0.26
TOBA,CH,lake_rearing,ha,0,0,NA
TOBA,CH,wetland_rearing,ha,0,0,NA
TOBA,CH,rearing_stream,km,119.45,119.72,-0.23
TOBA,CH,rearing_lake_centerline,km,0,0,NA
TOBA,CH,rearing_wetland_centerline,km,0,0,NA
TOBA,CM,spawning,km,380.63,380.5,0.03
TOBA,CM,rearing,km,0,0,NA
TOBA,CM,lake_rearing,ha,0,0,NA
TOBA,CM,wetland_rearing,ha,0,0,NA
TOBA,CM,rearing_stream,km,0,0,NA
TOBA,CM,rearing_lake_centerline,km,0,0,NA
TOBA,CM,rearing_wetland_centerline,km,0,0,NA
TOBA,CO,spawning,km,365.36,365.42,-0.02
TOBA,CO,rearing,km,391.29,389.99,0.33
TOBA,CO,lake_rearing,ha,0,0,NA
TOBA,CO,wetland_rearing,ha,0,693.93,-100
TOBA,CO,rearing_stream,km,149.7,149.58,0.08
TOBA,CO,rearing_lake_centerline,km,0,0,NA
TOBA,CO,rearing_wetland_centerline,km,0,0,NA
TOBA,PK,spawning,km,380.63,380.5,0.03
TOBA,PK,rearing,km,0,0,NA
TOBA,PK,lake_rearing,ha,0,0,NA
TOBA,PK,wetland_rearing,ha,0,0,NA
TOBA,PK,rearing_stream,km,0,0,NA
TOBA,PK,rearing_lake_centerline,km,0,0,NA
TOBA,PK,rearing_wetland_centerline,km,0,0,NA
TOBA,SK,spawning,km,17.15,17.11,0.23
TOBA,SK,rearing,km,8.59,16.83,-48.96
TOBA,SK,lake_rearing,ha,503.75,503.75,0
TOBA,SK,wetland_rearing,ha,0,0,NA
TOBA,SK,rearing_stream,km,0,0,NA
TOBA,SK,rearing_lake_centerline,km,0,0,NA
TOBA,SK,rearing_wetland_centerline,km,0,0,NA
TOBA,ST,spawning,km,394.52,394.61,-0.02
TOBA,ST,rearing,km,508.52,508.3,0.04
TOBA,ST,lake_rearing,ha,0,0,NA
TOBA,ST,wetland_rearing,ha,0,304.17,-100
TOBA,ST,rearing_stream,km,210.14,210.72,-0.28
TOBA,ST,rearing_lake_centerline,km,0,0,NA
TOBA,ST,rearing_wetland_centerline,km,0,0,NA
TOOD,BT,spawning,km,1118.51,1107.46,1
TOOD,BT,rearing,km,1850.91,1841.87,0.49
TOOD,BT,lake_rearing,ha,0,2701.6,-100
TOOD,BT,wetland_rearing,ha,0,2393.95,-100
TOOD,BT,rearing_stream,km,1447.31,1438.5,0.61
TOOD,BT,rearing_lake_centerline,km,0,0,NA
TOOD,BT,rearing_wetland_centerline,km,0,0,NA
TSAY,CH,spawning,km,280.16,278.86,0.47
TSAY,CH,rearing,km,308.99,306.31,0.87
TSAY,CH,lake_rearing,ha,0,0,NA
TSAY,CH,wetland_rearing,ha,0,0,NA
TSAY,CH,rearing_stream,km,100.69,99.87,0.82
TSAY,CH,rearing_lake_centerline,km,0,0,NA
TSAY,CH,rearing_wetland_centerline,km,0,0,NA
TSAY,CM,spawning,km,317.74,315.72,0.64
TSAY,CM,rearing,km,0,0,NA
TSAY,CM,lake_rearing,ha,0,0,NA
TSAY,CM,wetland_rearing,ha,0,0,NA
TSAY,CM,rearing_stream,km,0,0,NA
TSAY,CM,rearing_lake_centerline,km,0,0,NA
TSAY,CM,rearing_wetland_centerline,km,0,0,NA
TSAY,CO,spawning,km,307.72,306,0.56
TSAY,CO,rearing,km,321.7,318.54,0.99
TSAY,CO,lake_rearing,ha,0,0,NA
TSAY,CO,wetland_rearing,ha,0,272.18,-100
TSAY,CO,rearing_stream,km,113.4,112.09,1.17
TSAY,CO,rearing_lake_centerline,km,0,0,NA
TSAY,CO,rearing_wetland_centerline,km,0,0,NA
TSAY,PK,spawning,km,317.74,315.72,0.64
TSAY,PK,rearing,km,0,0,NA
TSAY,PK,lake_rearing,ha,0,0,NA
TSAY,PK,wetland_rearing,ha,0,0,NA
TSAY,PK,rearing_stream,km,0,0,NA
TSAY,PK,rearing_lake_centerline,km,0,0,NA
TSAY,PK,rearing_wetland_centerline,km,0,0,NA
TSAY,ST,spawning,km,304.54,303.66,0.29
TSAY,ST,rearing,km,379.89,378.29,0.42
TSAY,ST,lake_rearing,ha,0,0,NA
TSAY,ST,wetland_rearing,ha,0,148.45,-100
TSAY,ST,rearing_stream,km,160.11,160.77,-0.41
TSAY,ST,rearing_lake_centerline,km,0,0,NA
TSAY,ST,rearing_wetland_centerline,km,0,0,NA
TSIT,CH,spawning,km,158.23,158.34,-0.07
TSIT,CH,rearing,km,192.04,191.04,0.52
TSIT,CH,lake_rearing,ha,0,0,NA
TSIT,CH,wetland_rearing,ha,0,0,NA
TSIT,CH,rearing_stream,km,103.77,102.95,0.8
TSIT,CH,rearing_lake_centerline,km,0,0,NA
TSIT,CH,rearing_wetland_centerline,km,0,0,NA
TSIT,CM,spawning,km,201.43,201.86,-0.21
TSIT,CM,rearing,km,0,0,NA
TSIT,CM,lake_rearing,ha,0,0,NA
TSIT,CM,wetland_rearing,ha,0,0,NA
TSIT,CM,rearing_stream,km,0,0,NA
TSIT,CM,rearing_lake_centerline,km,0,0,NA
TSIT,CM,rearing_wetland_centerline,km,0,0,NA
TSIT,CO,spawning,km,193.78,192.63,0.6
TSIT,CO,rearing,km,209.2,208.2,0.48
TSIT,CO,lake_rearing,ha,0,0,NA
TSIT,CO,wetland_rearing,ha,0,164.32,-100
TSIT,CO,rearing_stream,km,120.93,120.11,0.68
TSIT,CO,rearing_lake_centerline,km,0,0,NA
TSIT,CO,rearing_wetland_centerline,km,0,0,NA
TSIT,PK,spawning,km,201.43,201.86,-0.21
TSIT,PK,rearing,km,0,0,NA
TSIT,PK,lake_rearing,ha,0,0,NA
TSIT,PK,wetland_rearing,ha,0,0,NA
TSIT,PK,rearing_stream,km,0,0,NA
TSIT,PK,rearing_lake_centerline,km,0,0,NA
TSIT,PK,rearing_wetland_centerline,km,0,0,NA
TSIT,ST,spawning,km,282.79,283.37,-0.2
TSIT,ST,rearing,km,411.4,412.02,-0.15
TSIT,ST,lake_rearing,ha,0,0,NA
TSIT,ST,wetland_rearing,ha,0,137.11,-100
TSIT,ST,rearing_stream,km,272.72,273.64,-0.34
TSIT,ST,rearing_lake_centerline,km,0,0,NA
TSIT,ST,rearing_wetland_centerline,km,0,0,NA
TURN,BT,spawning,km,1423.4,NA,NA
TURN,BT,rearing,km,2465.67,NA,NA
TURN,BT,lake_rearing,ha,0,0,NA
TURN,BT,wetland_rearing,ha,0,0,NA
TURN,BT,rearing_stream,km,2006.02,NA,NA
TURN,BT,rearing_lake_centerline,km,0,NA,NA
TURN,BT,rearing_wetland_centerline,km,0,NA,NA
TUYR,BT,spawning,km,1136.18,NA,NA
TUYR,BT,rearing,km,1996.8,NA,NA
TUYR,BT,lake_rearing,ha,0,0,NA
TUYR,BT,wetland_rearing,ha,0,0,NA
TUYR,BT,rearing_stream,km,1604.01,NA,NA
TUYR,BT,rearing_lake_centerline,km,0,NA,NA
TUYR,BT,rearing_wetland_centerline,km,0,NA,NA
TWAC,BT,spawning,km,273.9,225.59,21.41
TWAC,BT,rearing,km,492.88,394.77,24.85
TWAC,BT,lake_rearing,ha,0,1069.67,-100
TWAC,BT,wetland_rearing,ha,0,1202.15,-100
TWAC,BT,rearing_stream,km,363.73,279.31,30.22
TWAC,BT,rearing_lake_centerline,km,0,0,NA
TWAC,BT,rearing_wetland_centerline,km,0,0,NA
TWAC,CH,spawning,km,144.23,144.23,0
TWAC,CH,rearing,km,173.02,170,1.78
TWAC,CH,lake_rearing,ha,0,0,NA
TWAC,CH,wetland_rearing,ha,0,0,NA
TWAC,CH,rearing_stream,km,103.52,103.52,0
TWAC,CH,rearing_lake_centerline,km,0,0,NA
TWAC,CH,rearing_wetland_centerline,km,0,0,NA
UARL,BT,spawning,km,522.79,517.93,0.94
UARL,BT,rearing,km,1066.52,1072.93,-0.6
UARL,BT,lake_rearing,ha,0,32465.57,-100
UARL,BT,wetland_rearing,ha,0,161.38,-100
UARL,BT,rearing_stream,km,519.47,523.83,-0.83
UARL,BT,rearing_lake_centerline,km,0,0,NA
UARL,BT,rearing_wetland_centerline,km,0,0,NA
UARL,WCT,spawning,km,475.55,471.38,0.88
UARL,WCT,rearing,km,601.11,601.26,-0.02
UARL,WCT,lake_rearing,ha,0,0,NA
UARL,WCT,wetland_rearing,ha,0,78.58,-100
UARL,WCT,rearing_stream,km,339.08,343.45,-1.27
UARL,WCT,rearing_lake_centerline,km,0,0,NA
UARL,WCT,rearing_wetland_centerline,km,0,0,NA
UBIR,BT,spawning,km,321.18,321.07,0.03
UBIR,BT,rearing,km,502.02,501.61,0.08
UBIR,BT,lake_rearing,ha,0,575.55,-100
UBIR,BT,wetland_rearing,ha,0,1093.94,-100
UBIR,BT,rearing_stream,km,290.55,290.14,0.14
UBIR,BT,rearing_lake_centerline,km,0,0,NA
UBIR,BT,rearing_wetland_centerline,km,0,0,NA
UBIR,CH,spawning,km,260.93,260.93,0
UBIR,CH,rearing,km,290.31,288.04,0.79
UBIR,CH,lake_rearing,ha,0,0,NA
UBIR,CH,wetland_rearing,ha,0,0,NA
UBIR,CH,rearing_stream,km,102.51,102.65,-0.14
UBIR,CH,rearing_lake_centerline,km,0,0,NA
UBIR,CH,rearing_wetland_centerline,km,0,0,NA
UBIR,CO,spawning,km,296.67,296.81,-0.05
UBIR,CO,rearing,km,337.49,335.02,0.74
UBIR,CO,lake_rearing,ha,0,0,NA
UBIR,CO,wetland_rearing,ha,0,1044.76,-100
UBIR,CO,rearing_stream,km,149.69,149.63,0.04
UBIR,CO,rearing_lake_centerline,km,0,0,NA
UBIR,CO,rearing_wetland_centerline,km,0,0,NA
UBTN,BT,spawning,km,1932.85,NA,NA
UBTN,BT,rearing,km,2577.19,NA,NA
UBTN,BT,lake_rearing,ha,0,0,NA
UBTN,BT,wetland_rearing,ha,0,0,NA
UBTN,BT,rearing_stream,km,2064.69,NA,NA
UBTN,BT,rearing_lake_centerline,km,0,NA,NA
UBTN,BT,rearing_wetland_centerline,km,0,NA,NA
UCHR,BT,spawning,km,853.78,847.07,0.79
UCHR,BT,rearing,km,1850.59,1849.7,0.05
UCHR,BT,lake_rearing,ha,0,4156.16,-100
UCHR,BT,wetland_rearing,ha,0,14987.95,-100
UCHR,BT,rearing_stream,km,1662.24,1662.24,0
UCHR,BT,rearing_lake_centerline,km,0,0,NA
UCHR,BT,rearing_wetland_centerline,km,0,0,NA
UCHR,CH,spawning,km,405.54,404.38,0.29
UCHR,CH,rearing,km,834.44,840.42,-0.71
UCHR,CH,lake_rearing,ha,0,0,NA
UCHR,CH,wetland_rearing,ha,0,0,NA
UCHR,CH,rearing_stream,km,776.68,782.91,-0.8
UCHR,CH,rearing_lake_centerline,km,0,0,NA
UCHR,CH,rearing_wetland_centerline,km,0,0,NA
UCHR,ST,spawning,km,405.54,404.38,0.29
UCHR,ST,rearing,km,1006.65,1006.67,-0
UCHR,ST,lake_rearing,ha,0,0,NA
UCHR,ST,wetland_rearing,ha,0,10283.65,-100
UCHR,ST,rearing_stream,km,948.88,948.88,0
UCHR,ST,rearing_lake_centerline,km,0,0,NA
UCHR,ST,rearing_wetland_centerline,km,0,0,NA
UDEN,BT,spawning,km,1103.1,1096.42,0.61
UDEN,BT,rearing,km,2158.14,2160.64,-0.12
UDEN,BT,lake_rearing,ha,0,3951.53,-100
UDEN,BT,wetland_rearing,ha,0,12948.72,-100
UDEN,BT,rearing_stream,km,1932.47,1934.97,-0.13
UDEN,BT,rearing_lake_centerline,km,0,0,NA
UDEN,BT,rearing_wetland_centerline,km,0,0,NA
UDEN,CH,spawning,km,583.1,582.73,0.06
UDEN,CH,rearing,km,1007.92,1007.64,0.03
UDEN,CH,lake_rearing,ha,0,0,NA
UDEN,CH,wetland_rearing,ha,0,0,NA
UDEN,CH,rearing_stream,km,917.29,917.28,0
UDEN,CH,rearing_lake_centerline,km,0,0,NA
UDEN,CH,rearing_wetland_centerline,km,0,0,NA
UDEN,CM,spawning,km,1085.75,1080.05,0.53
UDEN,CM,rearing,km,0,0,NA
UDEN,CM,lake_rearing,ha,0,0,NA
UDEN,CM,wetland_rearing,ha,0,0,NA
UDEN,CM,rearing_stream,km,0,0,NA
UDEN,CM,rearing_lake_centerline,km,0,0,NA
UDEN,CM,rearing_wetland_centerline,km,0,0,NA
UDEN,CO,spawning,km,1089.73,1083.05,0.62
UDEN,CO,rearing,km,2026.27,2011.98,0.71
UDEN,CO,lake_rearing,ha,0,0,NA
UDEN,CO,wetland_rearing,ha,0,14791.42,-100
UDEN,CO,rearing_stream,km,1935.64,1921.61,0.73
UDEN,CO,rearing_lake_centerline,km,0,0,NA
UDEN,CO,rearing_wetland_centerline,km,0,0,NA
UDEN,PK,spawning,km,1085.75,1080.05,0.53
UDEN,PK,rearing,km,0,0,NA
UDEN,PK,lake_rearing,ha,0,0,NA
UDEN,PK,wetland_rearing,ha,0,0,NA
UDEN,PK,rearing_stream,km,0,0,NA
UDEN,PK,rearing_lake_centerline,km,0,0,NA
UDEN,PK,rearing_wetland_centerline,km,0,0,NA
UDEN,SK,spawning,km,24.25,24.01,1
UDEN,SK,rearing,km,89.88,89.88,0
UDEN,SK,lake_rearing,ha,1947.01,1947.01,0
UDEN,SK,wetland_rearing,ha,0,0,NA
UDEN,SK,rearing_stream,km,0,0,NA
UDEN,SK,rearing_lake_centerline,km,0,0,NA
UDEN,SK,rearing_wetland_centerline,km,0,0,NA
UDEN,ST,spawning,km,585.23,584.86,0.06
UDEN,ST,rearing,km,1211.86,1211.6,0.02
UDEN,ST,lake_rearing,ha,0,0,NA
UDEN,ST,wetland_rearing,ha,0,6301.05,-100
UDEN,ST,rearing_stream,km,1121.21,1121.21,0
UDEN,ST,rearing_lake_centerline,km,0,0,NA
UDEN,ST,rearing_wetland_centerline,km,0,0,NA
UEUT,BT,spawning,km,899.1,893.17,0.66
UEUT,BT,rearing,km,2262.4,2299.45,-1.61
UEUT,BT,lake_rearing,ha,0,42876.07,-100
UEUT,BT,wetland_rearing,ha,0,8350.44,-100
UEUT,BT,rearing_stream,km,1494.16,1515.19,-1.39
UEUT,BT,rearing_lake_centerline,km,0,0,NA
UEUT,BT,rearing_wetland_centerline,km,0,0,NA
UFRA,BT,spawning,km,943.22,945.89,-0.28
UFRA,BT,rearing,km,1219.01,1243.74,-1.99
UFRA,BT,lake_rearing,ha,0,1888.53,-100
UFRA,BT,wetland_rearing,ha,0,1248.84,-100
UFRA,BT,rearing_stream,km,668.86,693.46,-3.55
UFRA,BT,rearing_lake_centerline,km,0,0,NA
UFRA,BT,rearing_wetland_centerline,km,0,0,NA
UFRA,CH,spawning,km,630.97,632.79,-0.29
UFRA,CH,rearing,km,722.85,727.59,-0.65
UFRA,CH,lake_rearing,ha,0,0,NA
UFRA,CH,wetland_rearing,ha,0,0,NA
UFRA,CH,rearing_stream,km,270.97,278.82,-2.82
UFRA,CH,rearing_lake_centerline,km,0,0,NA
UFRA,CH,rearing_wetland_centerline,km,0,0,NA
UHAF,BT,spawning,km,1340.18,NA,NA
UHAF,BT,rearing,km,1980.93,NA,NA
UHAF,BT,lake_rearing,ha,0,0,NA
UHAF,BT,wetland_rearing,ha,0,0,NA
UHAF,BT,rearing_stream,km,1550.12,NA,NA
UHAF,BT,rearing_lake_centerline,km,0,NA,NA
UHAF,BT,rearing_wetland_centerline,km,0,NA,NA
UJER,CH,spawning,km,278.03,276.35,0.61
UJER,CH,rearing,km,543.19,542.45,0.14
UJER,CH,lake_rearing,ha,0,0,NA
UJER,CH,wetland_rearing,ha,0,0,NA
UJER,CH,rearing_stream,km,433.63,433.63,0
UJER,CH,rearing_lake_centerline,km,0,0,NA
UJER,CH,rearing_wetland_centerline,km,0,0,NA
UKEC,BT,spawning,km,745.78,NA,NA
UKEC,BT,rearing,km,1428.23,NA,NA
UKEC,BT,lake_rearing,ha,0,0,NA
UKEC,BT,wetland_rearing,ha,0,0,NA
UKEC,BT,rearing_stream,km,1136.43,NA,NA
UKEC,BT,rearing_lake_centerline,km,0,NA,NA
UKEC,BT,rearing_wetland_centerline,km,0,NA,NA
ULRD,BT,spawning,km,913.88,NA,NA
ULRD,BT,rearing,km,1835.72,NA,NA
ULRD,BT,lake_rearing,ha,0,0,NA
ULRD,BT,wetland_rearing,ha,0,0,NA
ULRD,BT,rearing_stream,km,1361.41,NA,NA
ULRD,BT,rearing_lake_centerline,km,0,NA,NA
ULRD,BT,rearing_wetland_centerline,km,0,NA,NA
UMUS,BT,spawning,km,1232.92,NA,NA
UMUS,BT,rearing,km,1705.06,NA,NA
UMUS,BT,lake_rearing,ha,0,0,NA
UMUS,BT,wetland_rearing,ha,0,0,NA
UMUS,BT,rearing_stream,km,1187.56,NA,NA
UMUS,BT,rearing_lake_centerline,km,0,NA,NA
UMUS,BT,rearing_wetland_centerline,km,0,NA,NA
UNAR,BT,spawning,km,741.59,741.04,0.07
UNAR,BT,rearing,km,1237.98,1234.04,0.32
UNAR,BT,lake_rearing,ha,0,450.72,-100
UNAR,BT,wetland_rearing,ha,0,1634.23,-100
UNAR,BT,rearing_stream,km,902.74,898.92,0.42
UNAR,BT,rearing_lake_centerline,km,0,0,NA
UNAR,BT,rearing_wetland_centerline,km,0,0,NA
UNAR,CH,spawning,km,557.08,556.8,0.05
UNAR,CH,rearing,km,647.66,645.1,0.4
UNAR,CH,lake_rearing,ha,0,0,NA
UNAR,CH,wetland_rearing,ha,0,0,NA
UNAR,CH,rearing_stream,km,330.19,329.53,0.2
UNAR,CH,rearing_lake_centerline,km,0,0,NA
UNAR,CH,rearing_wetland_centerline,km,0,0,NA
UNAR,ST,spawning,km,560.27,559.99,0.05
UNAR,ST,rearing,km,836.26,834.22,0.24
UNAR,ST,lake_rearing,ha,0,0,NA
UNAR,ST,wetland_rearing,ha,0,1087.06,-100
UNAR,ST,rearing_stream,km,517.98,517.92,0.01
UNAR,ST,rearing_lake_centerline,km,0,0,NA
UNAR,ST,rearing_wetland_centerline,km,0,0,NA
UNRS,BT,spawning,km,646.29,639.38,1.08
UNRS,BT,rearing,km,1869.57,1884.86,-0.81
UNRS,BT,lake_rearing,ha,0,69430.03,-100
UNRS,BT,wetland_rearing,ha,0,3137.18,-100
UNRS,BT,rearing_stream,km,1117.68,1130.27,-1.11
UNRS,BT,rearing_lake_centerline,km,0,0,NA
UNRS,BT,rearing_wetland_centerline,km,0,0,NA
UNTH,BT,spawning,km,544.06,541.87,0.4
UNTH,BT,rearing,km,714.75,713.84,0.13
UNTH,BT,lake_rearing,ha,0,481.31,-100
UNTH,BT,wetland_rearing,ha,0,1377.26,-100
UNTH,BT,rearing_stream,km,384.32,384.41,-0.02
UNTH,BT,rearing_lake_centerline,km,0,0,NA
UNTH,BT,rearing_wetland_centerline,km,0,0,NA
UNTH,CH,spawning,km,429.83,429.22,0.14
UNTH,CH,rearing,km,470.94,469.41,0.33
UNTH,CH,lake_rearing,ha,0,0,NA
UNTH,CH,wetland_rearing,ha,0,0,NA
UNTH,CH,rearing_stream,km,162.03,161.48,0.34
UNTH,CH,rearing_lake_centerline,km,0,0,NA
UNTH,CH,rearing_wetland_centerline,km,0,0,NA
UNTH,CO,spawning,km,478.63,477.65,0.21
UNTH,CO,rearing,km,526.75,524.5,0.43
UNTH,CO,lake_rearing,ha,0,0,NA
UNTH,CO,wetland_rearing,ha,0,1412.68,-100
UNTH,CO,rearing_stream,km,217.85,216.47,0.64
UNTH,CO,rearing_lake_centerline,km,0,0,NA
UNTH,CO,rearing_wetland_centerline,km,0,0,NA
UNUR,BT,spawning,km,241.48,238.74,1.15
UNUR,BT,rearing,km,329.79,324.37,1.67
UNUR,BT,lake_rearing,ha,0,242.08,-100
UNUR,BT,wetland_rearing,ha,0,153.7,-100
UNUR,BT,rearing_stream,km,139.24,133.81,4.06
UNUR,BT,rearing_lake_centerline,km,0,0,NA
UNUR,BT,rearing_wetland_centerline,km,0,0,NA
UNUR,CO,spawning,km,192.05,192.02,0.02
UNUR,CO,rearing,km,198.95,198.05,0.45
UNUR,CO,lake_rearing,ha,0,0,NA
UNUR,CO,wetland_rearing,ha,0,150.9,-100
UNUR,CO,rearing_stream,km,48.34,48.32,0.04
UNUR,CO,rearing_lake_centerline,km,0,0,NA
UNUR,CO,rearing_wetland_centerline,km,0,0,NA
UOMI,BT,spawning,km,904.17,897.09,0.79
UOMI,BT,rearing,km,1464.72,1490.25,-1.71
UOMI,BT,lake_rearing,ha,0,1520.19,-100
UOMI,BT,wetland_rearing,ha,0,2430.68,-100
UOMI,BT,rearing_stream,km,1164.14,1189.18,-2.11
UOMI,BT,rearing_lake_centerline,km,0,0,NA
UOMI,BT,rearing_wetland_centerline,km,0,0,NA
UPCE,BT,spawning,km,1655.66,1652.66,0.18
UPCE,BT,rearing,km,2324.21,2325.66,-0.06
UPCE,BT,lake_rearing,ha,0,4992.16,-100
UPCE,BT,wetland_rearing,ha,0,11574.3,-100
UPCE,BT,rearing_stream,km,1708.22,1711.4,-0.19
UPCE,BT,rearing_lake_centerline,km,0,0,NA
UPCE,BT,rearing_wetland_centerline,km,0,0,NA
UPRO,BT,spawning,km,1171.85,NA,NA
UPRO,BT,rearing,km,1682.51,NA,NA
UPRO,BT,lake_rearing,ha,0,0,NA
UPRO,BT,wetland_rearing,ha,0,0,NA
UPRO,BT,rearing_stream,km,1175.29,NA,NA
UPRO,BT,rearing_lake_centerline,km,0,NA,NA
UPRO,BT,rearing_wetland_centerline,km,0,NA,NA
USHU,BT,spawning,km,759.56,760.07,-0.07
USHU,BT,rearing,km,1168.27,1172.52,-0.36
USHU,BT,lake_rearing,ha,0,8542.42,-100
USHU,BT,wetland_rearing,ha,0,901.88,-100
USHU,BT,rearing_stream,km,819.29,821.05,-0.21
USHU,BT,rearing_lake_centerline,km,0,0,NA
USHU,BT,rearing_wetland_centerline,km,0,0,NA
USHU,CH,spawning,km,425.8,425.06,0.17
USHU,CH,rearing,km,511.81,511.58,0.04
USHU,CH,lake_rearing,ha,0,0,NA
USHU,CH,wetland_rearing,ha,0,0,NA
USHU,CH,rearing_stream,km,331.3,331.57,-0.08
USHU,CH,rearing_lake_centerline,km,0,0,NA
USHU,CH,rearing_wetland_centerline,km,0,0,NA
USHU,CO,spawning,km,528.31,528.39,-0.02
USHU,CO,rearing,km,560.1,561.62,-0.27
USHU,CO,lake_rearing,ha,0,0,NA
USHU,CO,wetland_rearing,ha,0,416.57,-100
USHU,CO,rearing_stream,km,379.59,379.86,-0.07
USHU,CO,rearing_lake_centerline,km,0,0,NA
USHU,CO,rearing_wetland_centerline,km,0,0,NA
USHU,PK,spawning,km,554.18,554.6,-0.08
USHU,PK,rearing,km,0,0,NA
USHU,PK,lake_rearing,ha,0,0,NA
USHU,PK,wetland_rearing,ha,0,0,NA
USHU,PK,rearing_stream,km,0,0,NA
USHU,PK,rearing_lake_centerline,km,0,0,NA
USHU,PK,rearing_wetland_centerline,km,0,0,NA
USHU,SK,spawning,km,26.48,26.4,0.3
USHU,SK,rearing,km,105.44,105.44,0
USHU,SK,lake_rearing,ha,5964.32,5964.32,0
USHU,SK,wetland_rearing,ha,0,0,NA
USHU,SK,rearing_stream,km,0,0,NA
USHU,SK,rearing_lake_centerline,km,0,0,NA
USHU,SK,rearing_wetland_centerline,km,0,0,NA
USHU,WCT,spawning,km,693.17,693.68,-0.07
USHU,WCT,rearing,km,834.95,843.54,-1.02
USHU,WCT,lake_rearing,ha,0,0,NA
USHU,WCT,wetland_rearing,ha,0,597.52,-100
USHU,WCT,rearing_stream,km,598.9,606.44,-1.24
USHU,WCT,rearing_lake_centerline,km,0,0,NA
USHU,WCT,rearing_wetland_centerline,km,0,0,NA
USIK,BT,spawning,km,1626.88,NA,NA
USIK,BT,rearing,km,2167.05,NA,NA
USIK,BT,lake_rearing,ha,0,0,NA
USIK,BT,wetland_rearing,ha,0,0,NA
USIK,BT,rearing_stream,km,1569.88,NA,NA
USIK,BT,rearing_lake_centerline,km,0,NA,NA
USIK,BT,rearing_wetland_centerline,km,0,NA,NA
USKE,BT,spawning,km,869.84,871.49,-0.19
USKE,BT,rearing,km,1437.19,1440.98,-0.26
USKE,BT,lake_rearing,ha,0,762,-100
USKE,BT,wetland_rearing,ha,0,3285.79,-100
USKE,BT,rearing_stream,km,1041.6,1045.39,-0.36
USKE,BT,rearing_lake_centerline,km,0,0,NA
USKE,BT,rearing_wetland_centerline,km,0,0,NA
USKE,CH,spawning,km,498.83,498.83,0
USKE,CH,rearing,km,593.41,592.08,0.22
USKE,CH,lake_rearing,ha,0,0,NA
USKE,CH,wetland_rearing,ha,0,0,NA
USKE,CH,rearing_stream,km,298.9,298.89,0
USKE,CH,rearing_lake_centerline,km,0,0,NA
USKE,CH,rearing_wetland_centerline,km,0,0,NA
USKE,CO,spawning,km,615.88,615.88,0
USKE,CO,rearing,km,746.42,743.39,0.41
USKE,CO,lake_rearing,ha,0,0,NA
USKE,CO,wetland_rearing,ha,0,2444.26,-100
USKE,CO,rearing_stream,km,451.9,450.21,0.38
USKE,CO,rearing_lake_centerline,km,0,0,NA
USKE,CO,rearing_wetland_centerline,km,0,0,NA
USKE,SK,spawning,km,0,NA,NA
USKE,SK,rearing,km,0,NA,NA
USKE,SK,lake_rearing,ha,0,0,NA
USKE,SK,wetland_rearing,ha,0,0,NA
USKE,SK,rearing_stream,km,0,NA,NA
USKE,SK,rearing_lake_centerline,km,0,NA,NA
USKE,SK,rearing_wetland_centerline,km,0,NA,NA
USKE,ST,spawning,km,634.24,634.24,0
USKE,ST,rearing,km,973.02,970.97,0.21
USKE,ST,lake_rearing,ha,0,0,NA
USKE,ST,wetland_rearing,ha,0,2036.63,-100
USKE,ST,rearing_stream,km,615.38,615.11,0.04
USKE,ST,rearing_lake_centerline,km,0,0,NA
USKE,ST,rearing_wetland_centerline,km,0,0,NA
USTK,ST,spawning,km,632.72,633.2,-0.08
USTK,ST,rearing,km,1162.88,1161.94,0.08
USTK,ST,lake_rearing,ha,0,0,NA
USTK,ST,wetland_rearing,ha,0,1628.52,-100
USTK,ST,rearing_stream,km,902.09,903.22,-0.13
USTK,ST,rearing_lake_centerline,km,0,0,NA
USTK,ST,rearing_wetland_centerline,km,0,0,NA
UTRE,BT,spawning,km,204.41,203.03,0.68
UTRE,BT,rearing,km,589.12,589.43,-0.05
UTRE,BT,lake_rearing,ha,0,13948.61,-100
UTRE,BT,wetland_rearing,ha,0,2224.15,-100
UTRE,BT,rearing_stream,km,427.99,428.3,-0.07
